ticker,qty,timestamp,close,adj close,volume,div amt
KKR,185.0,2020-06-26,29.5900,29.5900,105010178,0.0000
KKR,185.0,2020-05-29,27.7500,27.7500,63462363,0.1350
KKR,185.0,2020-04-30,25.2100,25.0731,89551908,0.0000
KKR,185.0,2020-03-31,23.4700,23.3426,142531589,0.0000
KKR,185.0,2020-02-28,28.6000,28.4447,60798654,0.1250
KKR,185.0,2020-01-31,31.9000,31.6082,73396818,0.0000
KKR,185.0,2019-12-31,29.1700,28.9032,57566027,0.0000
KKR,185.0,2019-11-29,29.4900,29.2203,49046429,0.1250
KKR,185.0,2019-10-31,28.8300,28.4439,68749110,0.0000
KKR,185.0,2019-09-30,26.8500,26.4904,58718855,0.0000
KKR,185.0,2019-08-30,25.8400,25.4940,59821580,0.1250
KKR,185.0,2019-07-31,26.7500,26.2611,75255620,0.0000
KKR,185.0,2019-06-28,25.2700,24.8082,52492853,0.0000
KKR,185.0,2019-05-31,22.2800,21.8728,68846267,0.1250
KKR,185.0,2019-04-30,24.4500,23.8796,58962370,0.0000
KKR,185.0,2019-03-29,23.4900,22.9420,75292599,0.0000
KKR,185.0,2019-02-28,22.2300,21.7114,106706613,0.1250
KKR,185.0,2019-01-31,22.4500,21.8086,80886732,0.0000
KKR,185.0,2018-12-31,19.6300,19.0692,92046274,0.0000
KKR,185.0,2018-11-30,22.9200,22.2652,89684241,0.1250
KKR,185.0,2018-10-31,23.6500,22.8547,131003131,0.0000
KKR,185.0,2018-09-28,27.2700,26.3530,165775152,0.0000
KKR,185.0,2018-08-31,26.0800,25.2030,58313709,0.1700
KKR,185.0,2018-07-31,27.3800,26.2934,191199600,0.0000
KKR,185.0,2018-06-29,24.8500,23.8638,71548477,0.0000
KKR,185.0,2018-05-31,22.2300,21.3478,105219939,0.1700
KKR,185.0,2018-04-30,20.9400,19.9550,49969872,0.0000
KKR,185.0,2018-03-29,20.3000,19.3451,52908757,0.0000
KKR,185.0,2018-02-28,21.4600,20.4505,76034269,0.1700
KKR,185.0,2018-01-31,24.0800,22.7732,62311448,0.0000
KKR,185.0,2017-12-29,21.0600,19.9171,47527405,0.0000
KKR,185.0,2017-11-30,19.9200,18.8389,49296246,0.1700
KKR,185.0,2017-10-31,20.0500,18.8022,50922811,0.0000
KKR,185.0,2017-09-29,20.3300,19.0648,71809264,0.0000
KKR,185.0,2017-08-31,19.0100,17.8269,76951858,0.1700
KKR,185.0,2017-07-31,19.3800,18.0160,61674513,0.0000
KKR,185.0,2017-06-30,18.6000,17.2909,56319405,0.0000
KKR,185.0,2017-05-31,18.4200,17.1236,42864301,0.1700
KKR,185.0,2017-04-28,18.9800,17.4813,49644483,0.0000
KKR,185.0,2017-03-31,18.2300,16.7906,68565356,0.0000
KKR,185.0,2017-02-28,18.0300,16.6064,62965491,0.1600
KKR,185.0,2017-01-31,17.3600,15.8485,53514295,0.0000
KKR,185.0,2016-12-30,15.3900,14.0500,61622972,0.0000
KKR,185.0,2016-11-30,15.3000,13.9678,68668661,0.1600
KKR,185.0,2016-10-31,14.1900,12.8089,52464590,0.0000
KKR,185.0,2016-09-30,14.2600,12.8721,32644190,0.0000
KKR,185.0,2016-08-31,14.9900,13.5311,40618756,0.1600
KKR,185.0,2016-07-29,14.4400,12.8900,67975378,0.0000
KKR,185.0,2016-06-30,12.3400,11.0154,56857798,0.0000
KKR,185.0,2016-05-31,13.5100,12.0598,58785315,0.1600
KKR,185.0,2016-04-29,13.6000,11.9979,52666987,0.0000
KKR,185.0,2016-03-31,14.6900,12.9595,61683669,0.0000
KKR,185.0,2016-02-29,12.8400,11.3275,99445050,0.1600
KKR,185.0,2016-01-29,13.6300,11.8761,90092929,0.0000
KKR,185.0,2015-12-31,15.5900,13.5838,86995321,0.0000
KKR,185.0,2015-11-30,16.9100,14.7340,77576963,0.3500
KKR,185.0,2015-10-30,17.1500,14.6649,82547844,0.0000
KKR,185.0,2015-09-30,16.7800,14.3485,58728671,0.0000
KKR,185.0,2015-08-31,19.0900,16.3238,77818525,0.0000
KKR,185.0,2015-07-31,23.9000,20.4368,52282343,0.4200
KKR,185.0,2015-06-30,22.8500,19.2034,48298563,0.0000
KKR,185.0,2015-05-29,22.9500,19.2875,46493454,0.0000
KKR,185.0,2015-04-30,22.5100,18.9177,46265036,0.4600
KKR,185.0,2015-03-31,22.8100,18.7859,42472126,0.0000
KKR,185.0,2015-02-27,22.8500,18.8189,54177447,0.3500
KKR,185.0,2015-01-30,24.0100,19.4904,47726884,0.0000
KKR,185.0,2014-12-31,23.2100,18.8409,61510807,0.0000
KKR,185.0,2014-11-28,22.2800,18.0860,56109314,0.0000
KKR,185.0,2014-10-31,21.5600,17.5015,100861806,0.4500
KKR,185.0,2014-09-30,22.3000,17.7299,47777346,0.0000
KKR,185.0,2014-08-29,23.4900,18.6761,45164682,0.0000
KKR,185.0,2014-07-31,22.9200,18.2229,57000161,0.6700
KKR,185.0,2014-06-30,24.3300,18.7945,51359794,0.0000
