ticker,qty,timestamp,close,adj close,volume,div amt
NXST,55.0,2020-06-26,79.5700,79.5700,10571660,0.0000
NXST,55.0,2020-05-29,83.3100,83.3100,12630758,0.5600
NXST,55.0,2020-04-30,70.0400,69.5020,15226960,0.0000
NXST,55.0,2020-03-31,57.7300,57.2865,26347011,0.0000
NXST,55.0,2020-02-28,114.9800,114.0968,11051250,0.5600
NXST,55.0,2020-01-31,121.1500,119.6862,12469361,0.0000
NXST,55.0,2019-12-31,117.2500,115.8334,8548416,0.0000
NXST,55.0,2019-11-29,107.7100,106.4086,10485255,0.4500
NXST,55.0,2019-10-31,97.2900,95.6920,7933012,0.0000
NXST,55.0,2019-09-30,102.3100,100.6295,9864326,0.0000
NXST,55.0,2019-08-30,98.8900,97.2657,13919830,0.4500
NXST,55.0,2019-07-31,101.7700,99.6399,9114709,0.0000
NXST,55.0,2019-06-28,101.0000,98.8860,13434117,0.0000
NXST,55.0,2019-05-31,100.1500,98.0538,10787592,0.4500
NXST,55.0,2019-04-30,117.0500,114.1349,9088735,0.0000
NXST,55.0,2019-03-29,108.3700,105.6710,13582069,0.0000
NXST,55.0,2019-02-28,97.7300,95.2960,9177200,0.4500
NXST,55.0,2019-01-31,83.4700,80.9546,10857840,0.0000
NXST,55.0,2018-12-31,78.6400,76.2701,16503753,0.0000
NXST,55.0,2018-11-30,82.6400,80.1496,14838346,0.3750
NXST,55.0,2018-10-31,74.8900,72.2970,10959633,0.0000
NXST,55.0,2018-09-28,81.4000,78.5816,7758400,0.0000
NXST,55.0,2018-08-31,82.0000,79.1608,10960665,0.3750
NXST,55.0,2018-07-31,74.4500,71.5228,18135083,0.0000
NXST,55.0,2018-06-29,73.4000,70.5140,14196735,0.0000
NXST,55.0,2018-05-31,66.3000,63.6932,13252325,0.3750
NXST,55.0,2018-04-30,62.2500,59.4516,11695555,0.0000
NXST,55.0,2018-03-29,66.5000,63.5106,12480213,0.0000
NXST,55.0,2018-02-28,71.4500,68.2381,12204967,0.3750
NXST,55.0,2018-01-31,75.1000,71.3628,12385606,0.0000
NXST,55.0,2017-12-29,78.2000,74.3086,14590526,0.0000
NXST,55.0,2017-11-30,67.9000,64.5211,16934180,0.3000
NXST,55.0,2017-10-31,63.8000,60.3477,14506645,0.0000
NXST,55.0,2017-09-29,62.3000,58.9288,12798789,0.0000
NXST,55.0,2017-08-31,60.2000,56.9425,18389826,0.3000
NXST,55.0,2017-07-31,65.4000,61.5734,10832637,0.0000
NXST,55.0,2017-06-30,59.8000,56.3010,17500945,0.0000
NXST,55.0,2017-05-31,57.2000,53.8532,23014944,0.3000
NXST,55.0,2017-04-28,69.0000,64.6474,8294236,0.0000
NXST,55.0,2017-03-31,70.1500,65.7248,12136375,0.0000
NXST,55.0,2017-02-28,68.9500,64.6005,10728208,0.3000
NXST,55.0,2017-01-31,65.4000,60.9912,17387580,0.0000
NXST,55.0,2016-12-30,63.3000,59.0328,10468825,0.0000
NXST,55.0,2016-11-30,59.6500,55.6289,15808907,0.2400
NXST,55.0,2016-10-31,48.8000,45.2824,12630766,0.0000
NXST,55.0,2016-09-30,57.7100,53.5502,12854799,0.0000
NXST,55.0,2016-08-31,52.7200,48.9199,8658261,0.2400
NXST,55.0,2016-07-29,50.5500,46.6845,9792961,0.0000
NXST,55.0,2016-06-30,47.5800,43.9416,9312856,0.0000
NXST,55.0,2016-05-31,53.2200,49.1504,9557336,0.2400
NXST,55.0,2016-04-29,51.3300,47.1904,9233870,0.0000
NXST,55.0,2016-03-31,44.2700,40.6997,13592441,0.0000
NXST,55.0,2016-02-29,44.6800,41.0767,15758657,0.2400
NXST,55.0,2016-01-29,45.2100,41.2907,16494550,0.0000
NXST,55.0,2015-12-31,58.7000,53.6113,7866819,0.0000
NXST,55.0,2015-11-30,58.5900,53.5108,8928307,0.1900
NXST,55.0,2015-10-30,53.2300,48.4464,8668553,0.0000
NXST,55.0,2015-09-30,47.3500,43.0948,9848713,0.0000
NXST,55.0,2015-08-31,46.4800,42.3030,9031965,0.1900
NXST,55.0,2015-07-31,57.3600,52.0207,7985224,0.0000
NXST,55.0,2015-06-30,56.0000,50.7873,4928584,0.0000
NXST,55.0,2015-05-29,56.8900,51.5945,4421691,0.1900
NXST,55.0,2015-04-30,58.4600,52.8334,4429477,0.0000
NXST,55.0,2015-03-31,57.2200,51.7128,6322130,0.0000
NXST,55.0,2015-02-27,54.5300,49.2817,5535698,0.1900
NXST,55.0,2015-01-30,49.8950,44.9296,6949591,0.0000
NXST,55.0,2014-12-31,51.7900,46.6360,7551389,0.0000
NXST,55.0,2014-11-28,51.3100,46.2038,7430598,0.1500
NXST,55.0,2014-10-31,45.1200,40.4865,8281135,0.0000
NXST,55.0,2014-09-30,40.4200,36.2692,7435348,0.0000
NXST,55.0,2014-08-29,45.6400,40.9531,8823200,0.1500
NXST,55.0,2014-07-31,46.5900,41.6649,11852500,0.0000
NXST,55.0,2014-06-30,51.6100,46.1542,11877400,0.0000
NXST,55.0,2014-05-30,46.4600,41.5486,11835800,0.1500
NXST,55.0,2014-04-30,39.8500,35.5055,15446500,0.0000
NXST,55.0,2014-03-31,37.5200,33.4295,22175900,0.0000
NXST,55.0,2014-02-28,42.6800,38.0270,13071700,0.1500
NXST,55.0,2014-01-31,48.0500,42.6559,15016000,0.0000
NXST,55.0,2013-12-31,55.7300,49.4737,9295500,0.0000
NXST,55.0,2013-11-29,49.6700,44.0940,8320000,0.1200
NXST,55.0,2013-10-31,44.3900,39.3059,11424400,0.0000
NXST,55.0,2013-09-30,44.5050,39.4077,13817000,0.0000
NXST,55.0,2013-08-30,33.5700,29.7252,12728200,0.1200
NXST,55.0,2013-07-31,36.0400,31.7876,12151500,0.0000
NXST,55.0,2013-06-28,35.4600,31.2761,16543800,0.0000
NXST,55.0,2013-05-31,28.0000,24.6963,14855100,0.1200
NXST,55.0,2013-04-30,24.3500,21.3884,13584500,0.0000
NXST,55.0,2013-03-28,18.0000,15.8107,7798900,0.0000
NXST,55.0,2013-02-28,14.8600,13.0526,8117700,0.1200
NXST,55.0,2013-01-31,14.3800,12.5302,5502300,0.0000
NXST,55.0,2012-12-31,10.5900,9.2277,6773600,0.0000
NXST,55.0,2012-11-30,9.0000,7.8422,6281300,0.0000
NXST,55.0,2012-10-31,10.8700,9.4717,1099800,0.0000
NXST,55.0,2012-09-28,10.6200,9.2539,1182100,0.0000
NXST,55.0,2012-08-31,8.6600,7.5460,1104400,0.0000
NXST,55.0,2012-07-31,6.5200,5.6813,1193300,0.0000
NXST,55.0,2012-06-29,6.7400,5.8730,1225700,0.0000
NXST,55.0,2012-05-31,6.6300,5.7771,792600,0.0000
NXST,55.0,2012-04-30,7.7500,6.7530,447000,0.0000
NXST,55.0,2012-03-30,8.3100,7.2410,451300,0.0000
NXST,55.0,2012-02-29,8.2500,7.1887,488100,0.0000
NXST,55.0,2012-01-31,8.4700,7.3804,629100,0.0000
NXST,55.0,2011-12-30,7.8400,6.8315,938600,0.0000
NXST,55.0,2011-11-30,7.9500,6.9273,912900,0.0000
NXST,55.0,2011-10-31,9.1000,7.9294,1877900,0.0000
NXST,55.0,2011-09-30,6.6100,5.7597,1700600,0.0000
NXST,55.0,2011-08-31,6.1000,5.3153,2235800,0.0000
NXST,55.0,2011-07-29,8.7600,7.6331,2105500,0.0000
NXST,55.0,2011-06-30,8.2100,7.1539,1859000,0.0000
NXST,55.0,2011-05-31,6.9000,6.0124,1194400,0.0000
NXST,55.0,2011-04-29,8.3400,7.2672,902800,0.0000
NXST,55.0,2011-03-31,8.6700,7.5547,768400,0.0000
NXST,55.0,2011-02-28,6.9800,6.0821,1081900,0.0000
NXST,55.0,2011-01-31,4.9100,4.2784,294200,0.0000
NXST,55.0,2010-12-31,5.9900,5.2195,373800,0.0000
NXST,55.0,2010-11-30,5.4000,4.7053,424800,0.0000
NXST,55.0,2010-10-29,5.6600,4.9319,659800,0.0000
NXST,55.0,2010-09-30,5.1500,4.4875,462000,0.0000
NXST,55.0,2010-08-31,3.7500,3.2676,907100,0.0000
NXST,55.0,2010-07-30,5.4000,4.7053,798300,0.0000
NXST,55.0,2010-06-30,4.3800,3.8166,2332600,0.0000
NXST,55.0,2010-05-28,6.9000,6.0124,944400,0.0000
NXST,55.0,2010-04-30,6.7100,5.8468,1039200,0.0000
NXST,55.0,2010-03-31,4.9300,4.2958,823000,0.0000
NXST,55.0,2010-02-26,4.5000,3.9211,402600,0.0000
NXST,55.0,2010-01-29,4.5800,3.9908,506400,0.0000
NXST,55.0,2009-12-31,4.0500,3.5290,556400,0.0000
NXST,55.0,2009-11-30,3.1400,2.7361,442200,0.0000
NXST,55.0,2009-10-30,2.2100,1.9257,471700,0.0000
NXST,55.0,2009-09-30,3.4200,2.9801,1424000,0.0000
NXST,55.0,2009-08-31,3.0000,2.6141,3760100,0.0000
NXST,55.0,2009-07-31,0.8000,0.6971,897100,0.0000
NXST,55.0,2009-06-30,0.7500,0.6535,560600,0.0000
NXST,55.0,2009-05-29,0.9500,0.8278,887700,0.0000
NXST,55.0,2009-04-30,0.7800,0.6797,1121500,0.0000
NXST,55.0,2009-03-31,0.6800,0.5925,526700,0.0000
NXST,55.0,2009-02-27,0.7500,0.6535,1046500,0.0000
NXST,55.0,2009-01-30,0.8100,0.7058,418300,0.0000
NXST,55.0,2008-12-31,0.5110,0.4453,1925600,0.0000
NXST,55.0,2008-11-28,0.8053,0.7017,1171000,0.0000
NXST,55.0,2008-10-31,1.1800,1.0282,1024700,0.0000
NXST,55.0,2008-09-30,2.2200,1.9344,731300,0.0000
NXST,55.0,2008-08-29,3.6100,3.1456,815700,0.0000
NXST,55.0,2008-07-31,2.9500,2.5705,1981000,0.0000
NXST,55.0,2008-06-30,4.0900,3.5639,2934700,0.0000
NXST,55.0,2008-05-30,5.7500,5.0103,1797200,0.0000
NXST,55.0,2008-04-30,5.6400,4.9145,2309100,0.0000
NXST,55.0,2008-03-31,5.9000,5.1410,1952800,0.0000
NXST,55.0,2008-02-29,7.4000,6.4481,896900,0.0000
NXST,55.0,2008-01-31,7.6000,6.6223,1644800,0.0000
NXST,55.0,2007-12-31,9.1400,7.9642,1958200,0.0000
NXST,55.0,2007-11-30,9.0700,7.9032,1801200,0.0000
NXST,55.0,2007-10-31,9.4300,8.2169,1991800,0.0000
NXST,55.0,2007-09-28,10.4900,9.1406,1587100,0.0000
NXST,55.0,2007-08-31,9.7700,8.5132,5104000,0.0000
NXST,55.0,2007-07-31,10.2500,8.9315,3846200,0.0000
NXST,55.0,2007-06-29,13.1400,11.4497,2819900,0.0000
NXST,55.0,2007-05-31,14.0400,12.2339,4880400,0.0000
NXST,55.0,2007-04-30,11.9500,10.4128,4518000,0.0000
NXST,55.0,2007-03-30,9.6100,8.3738,2215300,0.0000
NXST,55.0,2007-02-28,7.6400,6.6572,1768400,0.0000
NXST,55.0,2007-01-31,6.1800,5.3850,1428400,0.0000
NXST,55.0,2006-12-29,4.6500,4.0518,1238300,0.0000
NXST,55.0,2006-11-30,4.1900,3.6510,1458500,0.0000
NXST,55.0,2006-10-31,3.8000,3.3112,2197500,0.0000
NXST,55.0,2006-09-29,3.9500,3.4419,332600,0.0000
NXST,55.0,2006-08-31,4.4500,3.8776,822200,0.0000
NXST,55.0,2006-07-31,4.1000,3.5726,293800,0.0000
NXST,55.0,2006-06-30,4.8000,4.1825,240500,0.0000
NXST,55.0,2006-05-31,5.3300,4.6444,465400,0.0000
NXST,55.0,2006-04-28,5.7500,5.0103,1047100,0.0000
NXST,55.0,2006-03-31,5.2000,4.5311,1449900,0.0000
NXST,55.0,2006-02-28,4.0570,3.5351,2123200,0.0000
NXST,55.0,2006-01-31,4.1500,3.6161,1788800,0.0000
NXST,55.0,2005-12-30,5.0100,4.3655,1286100,0.0000
NXST,55.0,2005-11-30,4.3500,3.7904,1620000,0.0000
NXST,55.0,2005-10-31,4.6400,4.0431,499300,0.0000
NXST,55.0,2005-09-30,5.7300,4.9929,312800,0.0000
NXST,55.0,2005-08-31,5.8000,5.0539,1396600,0.0000
NXST,55.0,2005-07-29,5.6300,4.9058,928300,0.0000
NXST,55.0,2005-06-30,6.2000,5.4024,1148000,0.0000
NXST,55.0,2005-05-31,5.5900,4.8709,3141000,0.0000
NXST,55.0,2005-04-29,5.8300,5.0800,1201700,0.0000
NXST,55.0,2005-03-31,7.0500,6.1431,1454000,0.0000
NXST,55.0,2005-02-28,7.9000,6.8838,1093500,0.0000
NXST,55.0,2005-01-31,8.6400,7.5286,485900,0.0000
NXST,55.0,2004-12-31,9.2200,8.0339,1028500,0.0000
