ticker,qty,timestamp,close,adj close,volume,div amt
MPC,450.000,2020-06-26,35.3700,35.3700,194921005,0.0000
MPC,450.000,2020-05-29,35.1400,35.1400,203163581,0.5800
MPC,450.000,2020-04-30,32.0800,31.5496,252250182,0.0000
MPC,450.000,2020-03-31,23.6200,23.2295,319105765,0.0000
MPC,450.000,2020-02-28,47.4200,46.6360,147067909,0.5800
MPC,450.000,2020-01-31,54.5000,53.0540,133084189,0.0000
MPC,450.000,2019-12-31,60.2500,58.6514,101732645,0.0000
MPC,450.000,2019-11-29,60.6400,59.0311,104452556,0.5300
MPC,450.000,2019-10-31,63.9500,61.7244,142952840,0.0000
MPC,450.000,2019-09-30,60.7500,58.6357,150709981,0.0000
MPC,450.000,2019-08-30,49.2100,47.4973,140470002,0.5300
MPC,450.000,2019-07-31,56.3900,53.8170,102772550,0.0000
MPC,450.000,2019-06-28,55.8800,53.3302,160248571,0.0000
MPC,450.000,2019-05-31,45.9900,43.8915,184385640,0.5300
MPC,450.000,2019-04-30,60.8700,57.4972,140693504,0.0000
MPC,450.000,2019-03-29,59.8500,56.5337,135952094,0.0000
MPC,450.000,2019-02-28,62.0100,58.5741,110881340,0.5300
MPC,450.000,2019-01-31,66.2600,62.0824,135383900,0.0000
MPC,450.000,2018-12-31,59.0100,55.2895,156761382,0.0000
MPC,450.000,2018-11-30,65.1600,61.0518,129863604,0.4600
MPC,450.000,2018-10-31,70.4500,65.5213,181611612,0.0000
MPC,450.000,2018-09-28,79.9700,74.3753,140702843,0.0000
MPC,450.000,2018-08-31,82.2900,76.5329,92013812,0.4600
MPC,450.000,2018-07-31,80.8300,74.7297,104832427,0.0000
MPC,450.000,2018-06-29,70.1600,64.8650,120357342,0.0000
MPC,450.000,2018-05-31,79.0300,73.0655,151330953,0.4600
MPC,450.000,2018-04-30,74.9100,68.8467,101296776,0.0000
MPC,450.000,2018-03-29,73.1100,67.1924,80886087,0.0000
MPC,450.000,2018-02-28,64.0600,58.8749,83388537,0.4600
MPC,450.000,2018-01-31,69.2700,63.2242,75143933,0.0000
MPC,450.000,2017-12-29,65.9800,60.2214,76797205,0.0000
MPC,450.000,2017-11-30,62.6300,57.1638,80328400,0.4000
MPC,450.000,2017-10-31,59.7400,54.1737,77137314,0.0000
MPC,450.000,2017-09-29,56.0800,50.8547,94069324,0.0000
MPC,450.000,2017-08-31,52.4500,47.5629,84736060,0.4000
MPC,450.000,2017-07-31,55.9900,50.3878,64416464,0.0000
MPC,450.000,2017-06-30,52.3300,47.0940,107720929,0.0000
MPC,450.000,2017-05-31,52.0400,46.8330,93022423,0.3600
MPC,450.000,2017-04-28,50.9400,45.5337,75785805,0.0000
MPC,450.000,2017-03-31,50.5400,45.1762,112122038,0.0000
MPC,450.000,2017-02-28,49.6000,44.3359,81074935,0.3600
MPC,450.000,2017-01-31,48.0500,42.6491,129488655,0.0000
MPC,450.000,2016-12-30,50.3500,44.6906,110456946,0.0000
MPC,450.000,2016-11-30,47.0200,41.7349,154247706,0.3600
MPC,450.000,2016-10-31,43.5900,38.3735,116465690,0.0000
MPC,450.000,2016-09-30,40.5900,35.7325,122573282,0.0000
MPC,450.000,2016-08-31,42.5100,37.4228,113403808,0.3600
MPC,450.000,2016-07-29,39.3900,34.3759,132325388,0.0000
MPC,450.000,2016-06-30,37.9600,33.1279,155706154,0.0000
MPC,450.000,2016-05-31,34.8300,30.3963,111016297,0.3200
MPC,450.000,2016-04-29,39.0800,33.8017,120223594,0.0000
MPC,450.000,2016-03-31,37.1800,32.1584,136625261,0.0000
MPC,450.000,2016-02-29,34.2500,29.6241,196428350,0.3200
MPC,450.000,2016-01-29,41.7900,35.7848,131783584,0.0000
MPC,450.000,2015-12-31,51.8400,44.3906,122854315,0.0000
MPC,450.000,2015-11-30,58.4100,50.0165,83902114,0.3200
MPC,450.000,2015-10-30,51.8000,44.0940,101335860,0.0000
MPC,450.000,2015-09-30,46.3300,39.4377,101372653,0.0000
MPC,450.000,2015-08-31,47.3100,40.2719,144584602,0.3200
MPC,450.000,2015-07-31,54.6700,46.2720,130414537,0.0000
MPC,450.000,2015-06-30,52.3100,44.2745,75559238,0.0000
MPC,450.000,2015-05-29,103.4600,43.7836,42556188,0.5000
MPC,450.000,2015-04-30,98.5700,41.5151,55584505,0.0000
MPC,450.000,2015-03-31,102.3900,43.1240,57726628,0.0000
MPC,450.000,2015-02-27,105.0000,44.2233,62784278,0.5000
MPC,450.000,2015-01-30,92.5900,38.8090,80642539,0.0000
MPC,450.000,2014-12-31,90.2600,37.8324,75197887,0.0000
MPC,450.000,2014-11-28,90.0900,37.7611,67014445,0.5000
MPC,450.000,2014-10-31,90.9000,37.8958,84221555,0.0000
MPC,450.000,2014-09-30,84.6700,35.2985,68150287,0.0000
MPC,450.000,2014-08-29,91.0100,37.9417,52278100,0.5000
MPC,450.000,2014-07-31,83.4800,34.6104,63595166,0.0000
MPC,450.000,2014-06-30,78.0700,32.3674,78773500,0.0000
MPC,450.000,2014-05-30,89.3900,37.0606,61490600,0.4200
MPC,450.000,2014-04-30,92.9500,38.3553,65306900,0.0000
MPC,450.000,2014-03-31,87.0400,35.9166,73574100,0.0000
MPC,450.000,2014-02-28,84.0000,34.6621,67515500,0.4200
MPC,450.000,2014-01-31,87.0500,35.7495,77355500,0.0000
MPC,450.000,2013-12-31,91.7300,37.6715,83322400,0.0000
MPC,450.000,2013-11-29,82.7400,33.9795,72396100,0.4200
MPC,450.000,2013-10-31,71.6600,29.2704,79201800,0.0000
MPC,450.000,2013-09-30,64.3200,26.2723,70623200,0.0000
MPC,450.000,2013-08-30,72.5100,29.6176,65209900,0.4200
MPC,450.000,2013-07-31,73.3300,29.7715,67182700,0.0000
MPC,450.000,2013-06-28,71.0600,28.8499,64651200,0.0000
MPC,450.000,2013-05-31,82.5000,33.4944,72945300,0.3500
MPC,450.000,2013-04-30,78.3600,31.6712,84112700,0.0000
MPC,450.000,2013-03-28,89.6000,36.2142,72311000,0.0000
MPC,450.000,2013-02-28,82.8800,33.4981,66512600,0.3500
MPC,450.000,2013-01-31,74.2100,29.8673,75100700,0.0000
MPC,450.000,2012-12-31,63.0000,25.3556,60592300,0.0000
MPC,450.000,2012-11-30,59.5400,23.9630,61116500,0.3500
MPC,450.000,2012-10-31,54.9300,21.9717,64045000,0.0000
MPC,450.000,2012-09-28,54.5900,21.8357,56947900,0.0000
MPC,450.000,2012-08-31,51.7500,20.6997,69851000,0.3500
MPC,450.000,2012-07-31,47.3000,18.7859,68277400,0.0000
MPC,450.000,2012-06-29,44.9200,17.8407,78591900,0.0000
MPC,450.000,2012-05-31,36.0700,14.3258,76258400,0.2500
MPC,450.000,2012-04-30,41.6100,16.4115,67682400,0.0000
MPC,450.000,2012-03-30,43.3600,17.1017,71195900,0.0000
MPC,450.000,2012-02-29,41.5500,16.3878,93517700,0.2500
MPC,450.000,2012-01-31,38.2200,14.9893,73752100,0.0000
MPC,450.000,2011-12-30,33.2900,13.0559,60789000,0.0000
MPC,450.000,2011-11-30,33.3900,13.0951,89299100,0.2500
MPC,450.000,2011-10-31,35.9000,13.9842,79316100,0.0000
MPC,450.000,2011-09-30,27.0600,10.5408,69092900,0.0000
