ticker,qty,timestamp,close,adj close,volume,div amt
DELL,108.0,2020-06-25,51.2800,51.2800,64704138,0.0000
DELL,108.0,2020-05-29,49.6400,49.6400,49381408,0.0000
DELL,108.0,2020-04-30,42.6900,42.6900,54073626,0.0000
DELL,108.0,2020-03-31,39.5500,39.5500,95198022,0.0000
DELL,108.0,2020-02-28,40.4600,40.4600,67620260,0.0000
DELL,108.0,2020-01-31,48.7700,48.7700,52577639,0.0000
DELL,108.0,2019-12-31,51.3900,51.3900,50125947,0.0000
DELL,108.0,2019-11-29,48.4900,48.4900,45967365,0.0000
DELL,108.0,2019-10-31,52.8900,52.8900,34815133,0.0000
DELL,108.0,2019-09-30,51.8600,51.8600,55504127,0.0000
DELL,108.0,2019-08-30,51.5300,51.5300,79801803,0.0000
DELL,108.0,2019-07-31,57.7400,57.7400,58001213,0.0000
DELL,108.0,2019-06-28,50.8000,50.8000,52589492,0.0000
DELL,108.0,2019-05-31,59.5500,59.5500,40730875,0.0000
DELL,108.0,2019-04-30,67.4100,67.4100,32194420,0.0000
DELL,108.0,2019-03-29,58.6900,58.6900,51033663,0.0000
DELL,108.0,2019-02-28,55.8200,55.8200,43875951,0.0000
DELL,108.0,2019-01-31,48.5900,48.5900,89170317,0.0000
