ticker,qty,timestamp,close,adj close,volume,div amt
SNY,100.0,2020-06-26,50.9100,50.9100,33798901,0.0000
SNY,100.0,2020-05-29,49.1100,49.1100,31236986,0.0000
SNY,100.0,2020-04-30,46.8300,46.8300,55620242,1.7534
SNY,100.0,2020-03-31,43.7200,42.1421,81569361,0.0000
SNY,100.0,2020-02-28,46.2500,44.5808,41867651,0.0000
SNY,100.0,2020-01-31,48.2700,46.5279,29073740,0.0000
SNY,100.0,2019-12-31,50.2000,48.3882,55987576,0.0000
SNY,100.0,2019-11-29,46.6800,44.9953,30102097,0.0000
SNY,100.0,2019-10-31,46.0800,44.4169,27124853,0.0000
SNY,100.0,2019-09-30,46.3300,44.6579,37967991,0.0000
SNY,100.0,2019-08-30,42.9500,41.3999,23186635,0.0000
SNY,100.0,2019-07-31,41.7000,40.1950,35618209,0.0000
SNY,100.0,2019-06-28,43.2700,41.7083,42777379,0.0000
SNY,100.0,2019-05-31,40.4300,38.9708,20053601,1.7395
SNY,100.0,2019-04-30,43.7300,40.4410,24214756,0.0000
SNY,100.0,2019-03-29,44.2800,40.9496,25961438,0.0000
SNY,100.0,2019-02-28,41.6000,38.4712,16625475,0.0000
SNY,100.0,2019-01-31,43.4500,40.1820,19445433,0.0000
SNY,100.0,2018-12-31,43.4100,40.1451,21842022,0.0000
SNY,100.0,2018-11-30,45.3500,41.9391,21127964,0.0000
SNY,100.0,2018-10-31,44.7200,41.3565,34768538,0.0000
SNY,100.0,2018-09-28,44.6700,41.3103,23071727,0.0000
SNY,100.0,2018-08-31,42.8500,39.6272,53415181,0.0000
SNY,100.0,2018-07-31,43.3600,40.0988,40018681,0.0000
SNY,100.0,2018-06-29,40.0100,37.0008,77555216,0.0000
SNY,100.0,2018-05-31,38.2700,35.3916,25262097,1.8610
SNY,100.0,2018-04-30,39.3200,34.6491,23799630,0.0000
SNY,100.0,2018-03-29,40.0800,35.3188,28502696,0.0000
SNY,100.0,2018-02-28,39.2500,34.5874,47820262,0.0000
SNY,100.0,2018-01-31,43.9300,38.7115,43679171,0.0000
SNY,100.0,2017-12-29,43.0000,37.8919,24283598,0.0000
SNY,100.0,2017-11-30,45.6400,40.2183,22123047,0.0000
SNY,100.0,2017-10-31,47.2800,41.6635,33230004,0.0000
SNY,100.0,2017-09-29,49.7900,43.8753,20383364,0.0000
SNY,100.0,2017-08-31,48.8400,43.0382,18253479,0.0000
SNY,100.0,2017-07-31,47.3600,41.7340,30964567,0.0000
SNY,100.0,2017-06-30,47.9100,42.2187,40368308,0.0000
SNY,100.0,2017-05-31,49.5900,43.6991,48042225,1.6406
SNY,100.0,2017-04-28,47.3000,40.3130,27387966,0.0000
SNY,100.0,2017-03-31,45.2500,38.5658,31404919,0.0000
SNY,100.0,2017-02-28,43.1300,36.7589,31691917,0.0000
SNY,100.0,2017-01-31,40.7800,34.7561,43301759,0.0000
SNY,100.0,2016-12-30,40.4400,34.4663,40890402,0.0000
SNY,100.0,2016-11-30,40.2000,34.2618,48297180,0.0000
SNY,100.0,2016-10-31,38.8900,33.1453,56094637,0.0000
SNY,100.0,2016-09-30,38.1900,32.5487,58994637,0.0000
SNY,100.0,2016-08-31,38.4700,32.7873,40503580,0.0000
SNY,100.0,2016-07-29,42.6300,36.3328,53046015,0.0000
SNY,100.0,2016-06-30,41.8500,35.6680,57305887,0.0000
SNY,100.0,2016-05-31,41.2000,35.1140,32953355,1.6633
SNY,100.0,2016-04-29,41.1000,33.5985,43371553,0.0000
SNY,100.0,2016-03-31,40.1600,32.8300,49840542,0.0000
SNY,100.0,2016-02-29,39.5500,32.3314,41483242,0.0000
SNY,100.0,2016-01-29,41.6400,34.0399,39632492,0.0000
SNY,100.0,2015-12-31,42.6500,34.8656,29409806,0.0000
SNY,100.0,2015-11-30,44.2200,36.1490,41892773,0.0000
SNY,100.0,2015-10-30,50.3400,41.1520,28108920,0.0000
SNY,100.0,2015-09-30,47.4700,38.8058,24626391,0.0000
SNY,100.0,2015-08-31,48.9200,39.9912,30526647,0.0000
SNY,100.0,2015-07-31,53.9900,44.1358,31541499,0.0000
SNY,100.0,2015-06-30,49.5300,40.4898,50171968,0.0000
SNY,100.0,2015-05-29,49.4100,40.3917,22917270,1.6093
SNY,100.0,2015-04-30,50.5500,40.0212,31179200,0.0000
SNY,100.0,2015-03-31,49.4400,39.1424,33379172,0.0000
SNY,100.0,2015-02-27,48.8600,38.6832,36212422,0.0000
SNY,100.0,2015-01-30,46.0900,36.4902,65927732,0.0000
SNY,100.0,2014-12-31,45.6100,36.1101,53146898,0.0000
SNY,100.0,2014-11-28,48.2900,38.2319,53377115,0.0000
SNY,100.0,2014-10-31,46.2400,36.6089,60809070,0.0000
SNY,100.0,2014-09-30,56.4300,44.6765,21664032,0.0000
SNY,100.0,2014-08-29,54.7000,43.3068,26914941,0.0000
SNY,100.0,2014-07-31,52.2700,41.3830,18575785,0.0000
SNY,100.0,2014-06-30,53.1700,42.0955,24037603,0.0000
SNY,100.0,2014-05-30,53.3000,42.1984,17721166,1.9097
SNY,100.0,2014-04-30,53.8000,41.1156,35821754,0.0000
SNY,100.0,2014-03-31,52.2800,39.9539,26627542,0.0000
SNY,100.0,2014-02-28,51.8400,39.6177,37971071,0.0000
SNY,100.0,2014-01-31,48.9000,37.3708,42535109,0.0000
SNY,100.0,2013-12-31,53.6300,40.9856,24068303,0.0000
SNY,100.0,2013-11-29,52.8300,40.3743,20372019,0.0000
SNY,100.0,2013-10-31,53.4800,40.8710,26403711,0.0000
SNY,100.0,2013-09-30,50.6300,38.6929,44214262,0.0000
SNY,100.0,2013-08-30,47.7800,36.5149,67903490,0.0000
SNY,100.0,2013-07-31,51.4800,39.3425,17431282,0.0000
SNY,100.0,2013-06-28,51.5100,39.3655,22755127,0.0000
SNY,100.0,2013-05-31,53.0900,40.5730,27388523,1.7925
SNY,100.0,2013-04-30,53.3500,39.4388,68856566,0.0000
SNY,100.0,2013-03-28,51.0800,37.7607,52522194,0.0000
SNY,100.0,2013-02-28,47.2100,34.8998,58158552,0.0000
SNY,100.0,2013-01-31,48.6800,35.9865,30971560,0.0000
SNY,100.0,2012-12-31,47.3800,35.0255,23335175,0.0000
SNY,100.0,2012-11-30,44.6200,32.9852,28755432,0.0000
SNY,100.0,2012-10-31,43.8500,32.4160,34376980,0.0000
SNY,100.0,2012-09-28,43.0600,31.8320,48750495,0.0000
SNY,100.0,2012-08-31,40.9500,30.2721,46089900,0.0000
SNY,100.0,2012-07-31,40.6400,30.0430,68201367,0.0000
SNY,100.0,2012-06-29,37.7800,27.9287,67967791,0.0000
SNY,100.0,2012-05-31,34.0300,25.1566,92427972,1.7564
SNY,100.0,2012-04-30,38.1800,26.9232,95085682,0.0000
SNY,100.0,2012-03-30,38.7500,27.3251,46653587,0.0000
SNY,100.0,2012-02-29,37.0300,26.1122,53570706,0.0000
SNY,100.0,2012-01-31,37.1300,26.1827,77762076,0.0000
SNY,100.0,2011-12-30,36.5400,25.7667,67537413,0.0000
SNY,100.0,2011-11-30,35.0100,24.6878,83643364,0.0000
SNY,100.0,2011-10-31,35.7500,25.2096,70236505,0.0000
SNY,100.0,2011-09-30,32.8000,23.1294,92874997,0.0000
SNY,100.0,2011-08-31,36.5700,25.7878,121587202,0.0000
SNY,100.0,2011-07-29,38.7500,27.3251,83066068,0.0000
SNY,100.0,2011-06-30,40.1700,28.3264,66631158,0.0000
SNY,100.0,2011-05-31,39.6100,27.9315,80742070,1.3225
SNY,100.0,2011-04-29,39.5200,26.9339,59181781,0.0000
SNY,100.0,2011-03-31,35.2200,24.0033,96620539,0.0000
SNY,100.0,2011-02-28,34.5800,23.5671,48302162,0.0000
SNY,100.0,2011-01-31,34.4100,23.4513,46558286,0.0000
SNY,100.0,2010-12-31,32.2300,21.9656,39735184,0.0000
SNY,100.0,2010-11-30,30.5200,20.8002,58647314,0.0000
SNY,100.0,2010-10-29,35.1100,23.9284,39893266,0.0000
SNY,100.0,2010-09-30,33.2500,22.6607,42479560,0.0000
SNY,100.0,2010-08-31,28.6100,19.4984,45130777,0.0000
SNY,100.0,2010-07-30,29.1400,19.8596,70552850,0.0000
SNY,100.0,2010-06-30,30.0600,20.4867,61817937,0.0000
SNY,100.0,2010-05-28,29.9100,20.3844,100019227,1.4650
SNY,100.0,2010-04-30,34.1100,22.1638,48210438,0.0000
SNY,100.0,2010-03-31,37.3600,24.2755,33210354,0.0000
SNY,100.0,2010-02-26,36.6000,23.7817,28262525,0.0000
SNY,100.0,2010-01-29,36.8100,23.9181,35150097,0.0000
SNY,100.0,2009-12-31,39.2700,25.5166,28085271,0.0000
SNY,100.0,2009-11-30,37.9600,24.6654,24134284,0.0000
SNY,100.0,2009-10-30,36.9200,23.9896,37175072,0.0000
SNY,100.0,2009-09-30,36.9500,24.0091,28818386,0.0000
SNY,100.0,2009-08-31,34.0700,22.1378,25348271,0.0000
SNY,100.0,2009-07-31,32.6400,21.2086,40721881,0.0000
SNY,100.0,2009-06-30,29.4900,19.1618,77532492,0.0000
SNY,100.0,2009-05-29,31.6900,20.5913,37420120,0.0000
SNY,100.0,2009-04-30,28.7200,18.6615,39522741,1.4391
SNY,100.0,2009-03-31,27.9300,17.2019,62180115,0.0000
SNY,100.0,2009-02-27,25.6200,15.7792,37282571,0.0000
SNY,100.0,2009-01-30,28.1700,17.3497,50221488,0.0000
SNY,100.0,2008-12-31,32.1600,19.8071,39937037,0.0000
SNY,100.0,2008-11-28,27.6600,17.0356,37915698,0.0000
SNY,100.0,2008-10-31,31.6200,19.4745,50768779,0.0000
SNY,100.0,2008-09-30,32.8700,20.2444,38856102,0.0000
SNY,100.0,2008-08-29,35.4500,21.8334,24244236,0.0000
SNY,100.0,2008-07-31,34.9600,21.5316,35957513,0.0000
SNY,100.0,2008-06-30,33.2300,20.4661,33081470,0.0000
SNY,100.0,2008-05-30,37.3200,22.9851,36142959,1.6254
SNY,100.0,2008-04-30,38.5800,22.7610,27819481,0.0000
SNY,100.0,2008-03-31,37.5400,22.1474,31219129,0.0000
SNY,100.0,2008-02-29,37.0900,21.8819,35505348,0.0000
SNY,100.0,2008-01-31,40.8900,24.1238,52234224,0.0000
SNY,100.0,2007-12-31,45.5300,26.8612,19721546,0.0000
SNY,100.0,2007-11-30,47.4600,27.9999,30569530,0.0000
SNY,100.0,2007-10-31,44.0100,25.9645,36017578,0.0000
