ticker,qty,timestamp,close,adj close,volume,div amt
ENB,116.0,2020-06-25,30.1500,30.1500,64631273,0.0000
ENB,116.0,2020-05-29,32.4500,32.4500,84713605,0.5740
ENB,116.0,2020-04-30,30.6800,30.1158,123388265,0.0000
ENB,116.0,2020-03-31,29.0900,28.5551,181851972,0.0000
ENB,116.0,2020-02-28,37.4300,36.7417,101841726,0.6110
ENB,116.0,2020-01-31,40.6700,39.3499,58501838,0.0000
ENB,116.0,2019-12-31,39.7700,38.4791,59224515,0.0000
ENB,116.0,2019-11-29,38.0000,36.7666,70719966,0.5570
ENB,116.0,2019-10-31,36.4100,34.7156,69308114,0.0000
ENB,116.0,2019-09-30,35.0800,33.4475,63062793,0.0000
ENB,116.0,2019-08-30,33.4600,31.9029,74660014,0.5580
ENB,116.0,2019-07-31,33.3900,31.3029,52830842,0.0000
ENB,116.0,2019-06-28,36.0800,33.8248,79228704,0.0000
ENB,116.0,2019-05-31,36.8700,34.5654,70555912,0.5490
ENB,116.0,2019-04-30,36.9400,34.1170,56421662,0.0000
ENB,116.0,2019-03-29,36.2600,33.4890,80587145,0.0000
ENB,116.0,2019-02-28,36.9900,34.1632,73351746,0.5570
ENB,116.0,2019-01-31,36.6200,33.3019,82366920,0.0000
ENB,116.0,2018-12-31,31.0800,28.2639,151199554,0.0000
ENB,116.0,2018-11-30,32.7300,29.7644,107488638,0.5067
ENB,116.0,2018-10-31,31.1100,27.8525,88559783,0.0000
ENB,116.0,2018-09-28,32.2900,28.9089,57732927,0.0000
ENB,116.0,2018-08-31,34.1700,30.5921,68473748,0.5119
ENB,116.0,2018-07-31,35.4300,31.2694,65466507,0.0000
ENB,116.0,2018-06-29,35.6900,31.4988,97407153,0.0000
ENB,116.0,2018-05-31,31.0700,27.4214,82394605,0.5240
ENB,116.0,2018-04-30,30.2700,26.3008,81623005,0.0000
ENB,116.0,2018-03-29,31.4700,27.3435,85649504,0.0000
ENB,116.0,2018-02-28,31.8200,27.6476,70344528,0.5330
ENB,116.0,2018-01-31,36.6300,31.3399,50299270,0.0000
ENB,116.0,2017-12-29,39.1100,33.4617,48636932,0.0000
ENB,116.0,2017-11-30,37.7100,32.2639,76173314,0.4740
ENB,116.0,2017-10-31,38.4600,32.4655,45709843,0.0000
ENB,116.0,2017-09-29,41.8400,35.3187,35830457,0.0000
ENB,116.0,2017-08-31,39.9900,33.7571,40034505,0.4890
ENB,116.0,2017-07-31,41.4600,34.5697,37968433,0.0000
ENB,116.0,2017-06-30,39.8100,33.1939,110630489,0.0000
ENB,116.0,2017-05-31,38.5100,32.1099,59959409,0.4470
ENB,116.0,2017-04-28,41.4500,34.1797,52380370,0.0000
ENB,116.0,2017-03-31,41.8400,34.5012,133122468,0.0000
ENB,116.0,2017-02-28,41.8500,34.5095,310538081,0.4340
ENB,116.0,2017-01-31,42.6000,34.7784,43722238,0.0000
ENB,116.0,2016-12-30,42.1200,34.3865,37794858,0.0000
ENB,116.0,2016-11-30,42.0400,34.3212,55074981,0.3958
ENB,116.0,2016-10-31,43.1700,34.9152,41347964,0.0000
ENB,116.0,2016-09-30,44.2300,35.7726,98392305,0.0000
