ticker,qty,timestamp,close,adj close,volume,div amt
RTX,46.0,2020-06-26,59.1000,59.1000,235901230,0.0000
RTX,46.0,2020-05-29,64.5200,64.5200,280033170,0.4750
RTX,46.0,2020-04-30,64.8100,64.2434,317220539,13.2800
RTX,46.0,2020-03-31,94.3300,46.4824,263137994,0.0000
RTX,46.0,2020-02-28,130.5900,64.3500,102245605,0.7350
RTX,46.0,2020-01-31,150.2000,73.6594,75987588,0.0000
RTX,46.0,2019-12-31,149.7600,73.4436,56052672,0.0000
RTX,46.0,2019-11-29,148.3400,72.7472,49304542,0.7350
RTX,46.0,2019-10-31,143.5800,70.0652,69347200,0.0000
RTX,46.0,2019-09-30,136.5200,66.6200,52316835,0.0000
RTX,46.0,2019-08-30,130.2400,63.5554,61402405,0.7350
RTX,46.0,2019-07-31,133.6000,64.8101,70527230,0.0000
RTX,46.0,2019-06-28,130.2000,63.1607,91785390,0.0000
RTX,46.0,2019-05-31,126.3000,61.2688,64344599,0.7350
RTX,46.0,2019-04-30,142.6100,68.8070,59543948,0.0000
RTX,46.0,2019-03-29,128.8900,62.1873,77668173,0.0000
RTX,46.0,2019-02-28,125.6700,60.6337,77991716,0.7350
RTX,46.0,2019-01-31,118.0700,56.6315,120807291,0.0000
RTX,46.0,2018-12-31,106.4800,51.0724,127907765,0.0000
RTX,46.0,2018-11-30,121.8400,58.4398,132469072,0.7350
RTX,46.0,2018-10-31,124.2100,59.2409,108503170,0.0000
RTX,46.0,2018-09-28,139.8100,66.6812,67139037,0.0000
RTX,46.0,2018-08-31,131.7000,62.8132,70880713,0.7000
RTX,46.0,2018-07-31,135.7400,64.4018,86506434,0.0000
RTX,46.0,2018-06-29,125.0300,59.3205,83281159,0.0000
RTX,46.0,2018-05-31,124.8200,59.2208,75735044,0.7000
RTX,46.0,2018-04-30,120.1500,56.6867,92454322,0.0000
RTX,46.0,2018-03-29,125.8200,59.3618,95491539,0.0000
RTX,46.0,2018-02-28,134.7400,63.5703,124990309,0.7000
RTX,46.0,2018-01-31,138.0100,64.7643,90196623,0.0000
RTX,46.0,2017-12-29,127.5700,59.8651,60205095,0.0000
RTX,46.0,2017-11-30,121.4500,56.9932,54420391,0.7000
RTX,46.0,2017-10-31,119.7600,55.8684,59798524,0.0000
RTX,46.0,2017-09-29,116.0800,54.1516,99500681,0.0000
RTX,46.0,2017-08-31,119.7200,55.8497,71582222,0.7000
RTX,46.0,2017-07-31,118.5700,54.9870,47838267,0.0000
RTX,46.0,2017-06-30,122.1100,56.6287,57983346,0.0000
RTX,46.0,2017-05-31,121.2800,56.2438,54910166,0.6600
RTX,46.0,2017-04-28,118.9900,54.8789,57848354,0.0000
RTX,46.0,2017-03-31,112.2100,51.7519,66861320,0.0000
RTX,46.0,2017-02-28,112.5500,51.9088,57173888,0.6600
RTX,46.0,2017-01-31,109.6700,50.2839,59380069,0.0000
RTX,46.0,2016-12-30,109.6200,50.2610,65571172,0.0000
RTX,46.0,2016-11-30,107.7200,49.3898,68678465,0.6600
RTX,46.0,2016-10-31,102.2000,46.5715,81371447,0.0000
RTX,46.0,2016-09-30,101.6000,46.2981,79162693,0.0000
RTX,46.0,2016-08-31,106.4300,48.4991,54489099,0.6600
RTX,46.0,2016-07-29,107.6500,48.7596,72751490,0.0000
RTX,46.0,2016-06-30,102.5500,46.4496,89864655,0.0000
RTX,46.0,2016-05-31,100.5800,45.5573,75226011,0.6600
RTX,46.0,2016-04-29,104.3700,46.9618,81473908,0.0000
RTX,46.0,2016-03-31,100.1000,45.0405,103194457,0.0000
RTX,46.0,2016-02-29,96.6200,43.4747,182982068,0.6400
RTX,46.0,2016-01-29,87.6900,39.1721,140781045,0.0000
RTX,46.0,2015-12-31,96.0700,42.9155,127278199,0.0000
RTX,46.0,2015-11-30,96.0500,42.9066,82374095,0.6400
RTX,46.0,2015-10-30,98.4100,43.6775,101543669,0.0000
RTX,46.0,2015-09-30,88.9900,39.4966,115567662,0.0000
RTX,46.0,2015-08-31,91.6100,40.6595,123636658,0.6400
RTX,46.0,2015-07-31,100.3100,44.2340,133146853,0.0000
RTX,46.0,2015-06-30,110.9300,48.9171,80226568,0.0000
RTX,46.0,2015-05-29,117.1700,51.6688,61800465,0.6400
RTX,46.0,2015-04-30,113.7500,49.8886,66242446,0.0000
RTX,46.0,2015-03-31,117.2000,51.4017,90958554,0.0000
RTX,46.0,2015-02-27,121.9100,53.4674,61094754,0.6400
RTX,46.0,2015-01-30,114.7800,50.0703,97866673,0.0000
RTX,46.0,2014-12-31,115.0000,50.1663,91360594,0.0000
RTX,46.0,2014-11-28,110.0800,48.0201,77231397,0.5900
RTX,46.0,2014-10-31,107.0000,46.4232,124782122,0.0000
RTX,46.0,2014-09-30,105.6000,45.8158,72543000,0.0000
RTX,46.0,2014-08-29,107.9800,46.8484,76732700,0.5900
RTX,46.0,2014-07-31,105.1500,45.3670,103539700,0.0000
RTX,46.0,2014-06-30,115.4500,49.8109,65225100,0.0000
RTX,46.0,2014-05-30,116.2200,50.1431,59883800,0.5900
RTX,46.0,2014-04-30,118.3300,50.7980,68594100,0.0000
RTX,46.0,2014-03-31,116.8400,50.1584,73944300,0.0000
RTX,46.0,2014-02-28,117.0200,50.2357,73656000,0.5900
RTX,46.0,2014-01-31,114.0200,48.6931,74720800,0.0000
RTX,46.0,2013-12-31,113.8000,48.5991,58083600,0.0000
RTX,46.0,2013-11-29,110.8600,47.3436,48495300,0.5900
RTX,46.0,2013-10-31,106.2500,45.1271,72782100,0.0000
RTX,46.0,2013-09-30,107.8200,45.7939,59831800,0.0000
RTX,46.0,2013-08-30,100.1000,42.5150,57611200,0.5350
RTX,46.0,2013-07-31,105.5700,44.6111,70562500,0.0000
RTX,46.0,2013-06-28,92.9400,39.2740,73604000,0.0000
RTX,46.0,2013-05-31,94.9000,40.1022,69030600,0.5350
RTX,46.0,2013-04-30,91.2900,38.3625,76985000,0.0000
RTX,46.0,2013-03-28,93.4300,39.2618,62666900,0.0000
RTX,46.0,2013-02-28,90.5500,38.0515,75449800,0.5350
RTX,46.0,2013-01-31,87.5700,36.5806,83630700,0.0000
RTX,46.0,2012-12-31,82.0100,34.2580,80142300,0.0000
RTX,46.0,2012-11-30,80.1100,33.4643,85918400,0.5350
RTX,46.0,2012-10-31,78.1600,32.4174,81335200,0.0000
RTX,46.0,2012-09-28,78.2900,32.4714,97071700,0.0000
RTX,46.0,2012-08-31,79.8500,33.1184,83915700,0.5350
RTX,46.0,2012-07-31,74.4400,30.6642,77203200,0.0000
RTX,46.0,2012-06-29,75.5300,31.1132,97150000,0.0000
RTX,46.0,2012-05-31,74.1100,30.5283,80701700,0.4800
RTX,46.0,2012-04-30,81.6400,33.4154,66146200,0.0000
RTX,46.0,2012-03-30,82.9400,33.9475,99387800,0.0000
RTX,46.0,2012-02-29,83.8700,34.3281,92330900,0.4800
RTX,46.0,2012-01-31,78.3500,31.8835,96897900,0.0000
RTX,46.0,2011-12-30,73.0900,29.7430,93171400,0.0000
RTX,46.0,2011-11-30,76.6000,31.1714,88501200,0.4800
RTX,46.0,2011-10-31,77.9800,31.5375,109345000,0.0000
RTX,46.0,2011-09-30,70.3600,28.4557,131137000,0.0000
RTX,46.0,2011-08-31,74.2500,30.0289,172741800,0.4800
RTX,46.0,2011-07-29,82.8400,33.2813,91767300,0.0000
RTX,46.0,2011-06-30,88.5100,35.5592,95708300,0.0000
RTX,46.0,2011-05-31,87.7700,35.2619,83849400,0.4800
RTX,46.0,2011-04-29,89.5800,35.7920,75362800,0.0000
RTX,46.0,2011-03-31,84.6500,33.8222,95935400,0.0000
RTX,46.0,2011-02-28,83.5400,33.3787,62508100,0.4250
RTX,46.0,2011-01-31,81.3000,32.3222,77449800,0.0000
RTX,46.0,2010-12-31,78.7200,31.2965,73895800,0.0000
RTX,46.0,2010-11-30,75.2700,29.9248,84879000,0.4250
RTX,46.0,2010-10-29,74.7700,29.5555,93452400,0.0000
RTX,46.0,2010-09-30,71.2300,28.1562,77627600,0.0000
RTX,46.0,2010-08-31,65.2100,25.7766,92384800,0.4250
RTX,46.0,2010-07-30,71.1000,27.9350,97512700,0.0000
RTX,46.0,2010-06-30,64.9100,25.5030,124309000,0.0000
RTX,46.0,2010-05-28,67.3800,26.4734,137631400,0.4250
RTX,46.0,2010-04-30,74.9500,29.2776,105561700,0.0000
RTX,46.0,2010-03-31,73.6100,28.7541,109675500,0.0000
RTX,46.0,2010-02-26,68.6500,26.8166,101838200,0.4250
RTX,46.0,2010-01-29,67.4800,26.1943,97505300,0.0000
RTX,46.0,2009-12-31,69.4100,26.9435,88055400,0.0000
RTX,46.0,2009-11-30,67.2400,26.1011,81923900,0.3850
RTX,46.0,2009-10-30,61.4500,23.7208,110118000,0.0000
RTX,46.0,2009-09-30,60.9300,23.5201,106566900,0.0000
RTX,46.0,2009-08-31,59.3600,22.9141,113628600,0.3850
RTX,46.0,2009-07-31,54.4700,20.8829,131580300,0.0000
RTX,46.0,2009-06-30,51.9600,19.9206,135213800,0.0000
RTX,46.0,2009-05-29,52.6100,20.1698,116965600,0.3850
RTX,46.0,2009-04-30,48.8400,18.5831,140399800,0.0000
RTX,46.0,2009-03-31,42.9800,16.3534,198680000,0.0000
RTX,46.0,2009-02-27,40.8300,15.5353,140923500,0.3850
RTX,46.0,2009-01-30,47.9900,18.1042,126938900,0.0000
RTX,46.0,2008-12-31,53.6000,20.2206,163526700,0.0000
RTX,46.0,2008-11-28,48.5300,18.3079,169554200,0.3850
RTX,46.0,2008-10-31,54.9600,20.5721,266096600,0.0000
RTX,46.0,2008-09-30,60.0600,22.4810,162215400,0.0000
RTX,46.0,2008-08-29,65.5900,24.5510,99348200,0.3200
RTX,46.0,2008-07-31,63.9800,23.8330,161475000,0.0000
RTX,46.0,2008-06-30,61.7000,22.9836,154891700,0.0000
RTX,46.0,2008-05-30,71.0400,26.4629,96864500,0.3200
RTX,46.0,2008-04-30,72.4700,26.8811,106753100,0.0000
RTX,46.0,2008-03-31,68.8200,25.5272,116777700,0.0000
RTX,46.0,2008-02-29,70.5100,26.1541,95334600,0.3200
RTX,46.0,2008-01-31,73.2700,27.0600,148844100,0.0000
RTX,46.0,2007-12-31,76.5400,28.2677,77650100,0.0000
RTX,46.0,2007-11-30,74.7700,27.6140,97400200,0.3200
RTX,46.0,2007-10-31,76.5900,28.1659,113717200,0.0000
RTX,46.0,2007-09-28,80.4800,29.5964,79879300,0.0000
RTX,46.0,2007-08-31,74.6300,27.4451,117928300,0.3200
RTX,46.0,2007-07-31,72.9700,26.7153,116858600,0.0000
RTX,46.0,2007-06-29,70.9300,25.9684,89957700,0.0000
RTX,46.0,2007-05-31,70.5500,25.8293,85285800,0.2650
RTX,46.0,2007-04-30,67.1300,24.4824,101431800,0.0000
RTX,46.0,2007-03-30,65.0000,23.7056,93918700,0.0000
RTX,46.0,2007-02-28,65.6400,23.9390,77902400,0.2650
RTX,46.0,2007-01-31,68.0200,24.7110,98941100,0.0000
RTX,46.0,2006-12-29,62.5200,22.7129,92025000,0.0000
RTX,46.0,2006-11-30,64.5300,23.4431,65419800,0.2650
RTX,46.0,2006-10-31,65.7200,23.7793,71778500,0.0000
RTX,46.0,2006-09-29,63.3500,22.9218,68746300,0.0000
RTX,46.0,2006-08-31,62.7100,22.6902,63753400,0.2650
RTX,46.0,2006-07-31,62.1900,22.4066,92108700,0.0000
RTX,46.0,2006-06-30,63.4200,22.8497,83523200,0.0000
RTX,46.0,2006-05-31,62.5200,22.5255,85275600,0.2650
RTX,46.0,2006-04-28,62.8100,22.5363,79441200,0.0000
RTX,46.0,2006-03-31,57.9700,20.7997,69280900,0.0000
RTX,46.0,2006-02-28,58.5000,20.9899,60457300,0.2200
RTX,46.0,2006-01-31,58.3700,20.8642,79094000,0.0000
RTX,46.0,2005-12-30,55.9100,19.9849,71101400,0.0000
RTX,46.0,2005-11-30,53.8400,19.2450,73227200,0.2200
RTX,46.0,2005-10-31,51.2800,18.2550,75539400,0.0000
RTX,46.0,2005-09-30,51.8400,18.4543,66918200,0.0000
